Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	stationaryDist[1]	stationaryDist[2]	tree_length
6552	-3873.5	-4020.285	146.7857	0.258234	0.0885535	0.0438565	0.0212972	0.0632932	0.0103222	0.032563	0.0137937	0.0382111	0.0475045	0.0183565	0.092724	0.0151619	0.0299926	0.129002	0.135721	0.115618	0.0672854	0.145888	0.041777	0.0570394	0.141334	0.0187256	0.0129047	0.000842948	0.0444694	0.0854042	0.0351154	0.0467841	0.0638934	0.0540151	0.0310142	0.0333101	0.0495661	0.0720104	0.0140205	0.0818921	0.0988604	0.0335185	0.000470197	0.0177557	0.00714212	0.00463052	0.00687089	0.00963617	0.0138133	0.0596287	0.0924372	0.0576917	0.0401235	0.0549521	0.0764196	0.000178196	0.0369555	0.155359	0.0465079	0.0552108	0.00295177	0.0189465	0.0351786	0.033658	0.00162469	0.0216557	0.0327351	0.0282955	0.00511525	0.0121403	0.0725774	0.0756604	0.0178498	0.122859	0.0863345	0.0190572	0.0111339	0.00304936	0.0614059	0.0138926	0.0612493	0.0112664	0.278617	0.019731	0.256793	0.0134614	0.0382173	0.0194309	0.00860976	0.0253758	0.131571	0.0303264	1.020617	0.9793829	0.247404	0.506014	0.808545	1.23679	1.97623	4.04197	1.009934	0.9595987	0.0550556	0.0188796	0.00935022	0.00454056	0.0134941	0.0022007	0.00694244	0.00294082	0.00814661	0.010128	0.0039136	0.0197688	0.00323252	0.00639443	0.0275032	0.0289357	0.0246499	0.0143452	0.0311033	0.00890687	0.0121608	0.0301323	0.00399229	0.00275128	0.000179717	0.00948088	0.0182082	0.00748661	0.00997437	0.0136221	0.011516	0.00661222	0.00710172	0.0105675	0.0153526	0.00298916	0.0174594	0.021077	0.00714615	0.000100246	0.00378551	0.0015227	0.000987227	0.00146487	0.00205443	0.00294501	0.0127129	0.0197076	0.0122999	0.00855433	0.0117158	0.0162927	3.79914e-05	0.00787892	0.0331225	0.00991549	0.0117709	0.000629318	0.0040394	0.00750007	0.00717589	0.000346384	0.004617	0.00697913	0.0060326	0.00109057	0.0025883	0.0154735	0.0161308	0.00380558	0.0261935	0.0184065	0.00406301	0.00237374	0.000650123	0.0130917	0.00296191	0.0130584	0.00240199	0.0594013	0.00420665	0.0547483	0.00286997	0.00814793	0.00414267	0.0018356	0.00541013	0.0280509	0.00646558	0.489691	0.510309	4.690429
6588	-3875.161	-4023.182	148.0209	0.216958	0.105388	0.0291039	0.101842	0.0579375	0.0191317	0.0222082	0.0123188	0.0470061	0.031188	0.0112	0.0861602	0.0246692	0.0157117	0.0856659	0.040261	0.0651255	0.0702606	0.0863022	0.0289335	0.0711589	0.0849464	0.0283453	0.000418072	0.000454444	0.0526187	0.0576121	0.0312934	0.0418598	0.0395123	0.0393925	0.0464414	0.0252629	0.0380836	0.0703358	0.0193539	0.0443948	0.22103	0.0157929	0.00217193	0.0168835	0.0169757	0.0344644	0.00289003	0.00309579	0.0198931	0.0452268	0.0869854	0.0434833	0.0460247	0.0519912	0.0450406	0.00198517	0.0227921	0.149948	0.0103924	0.0804901	0.00866157	0.00563484	0.0268615	0.0145114	0.00121859	0.0162323	0.0200273	0.0353314	0.00270983	0.0236419	0.0631563	0.0678993	0.024778	0.110256	0.0730338	0.0113745	0.0144352	0.00351535	0.0423325	0.00150231	0.0351659	0.0050985	0.161897	0.011057	0.237563	0.0125137	0.0419102	0.0266477	0.0436543	0.0170459	0.19338	0.0348081	1.173112	0.8268883	0.244277	0.502885	0.806982	1.23919	1.98853	4.09372	1.019132	0.7048675	0.0522252	0.0253687	0.00700578	0.024515	0.0139465	0.00460531	0.00534587	0.00296533	0.0113151	0.00750747	0.00269603	0.0207402	0.00593828	0.00378206	0.0206212	0.00969148	0.0156768	0.0169129	0.0207744	0.00696476	0.0171291	0.020448	0.00682317	0.000100637	0.000109392	0.0126662	0.0138682	0.00753284	0.0100763	0.00951125	0.00948242	0.0111792	0.0060812	0.00916734	0.016931	0.00465879	0.0106865	0.0532055	0.0038016	0.000522818	0.00406414	0.00408633	0.00829615	0.000695677	0.000745208	0.00478858	0.0108868	0.0209388	0.0104671	0.0110789	0.0125151	0.010842	0.000477863	0.00548643	0.0360948	0.00250161	0.0193753	0.00208498	0.0013564	0.00646601	0.00349313	0.000293334	0.00390739	0.00482089	0.00850483	0.000652301	0.00569099	0.0152027	0.0163445	0.00596447	0.0265404	0.0175804	0.00273803	0.0034748	0.000846201	0.0101901	0.00036163	0.00846502	0.00122729	0.0389712	0.00266159	0.0571854	0.00301224	0.0100885	0.00641454	0.0105083	0.00410323	0.0465497	0.00837887	0.413444	0.586556	4.154268
6624	-3867.453	-4012.494	145.0411	0.184269	0.0755492	0.112047	0.063103	0.0971766	0.0125259	0.0348429	0.0481981	0.0571702	0.0424043	0.0620183	0.0864453	0.0788082	0.0475565	0.200655	0.0368167	0.131382	0.0963421	0.217266	0.0869983	0.0919189	0.141067	0.0584362	0.0025621	0.00295307	0.0419506	0.0729353	0.0484806	0.0602312	0.0444928	0.0322666	0.0462988	0.0429526	0.0263775	0.0595162	0.0314388	0.0524202	0.161709	0.0529911	0.0092123	0.0140848	0.0218055	0.0442699	0.0120774	0.00275752	0.0339207	0.0465643	0.136831	0.00802285	0.0715961	0.0508628	0.0598928	0.00643349	0.0329563	0.180427	0.048961	0.0300785	0.0283407	0.0191661	0.0375666	0.0260799	0.020405	0.0289559	0.096298	0.00861291	0.00322283	0.0510856	0.0917935	0.113881	0.0112687	0.137553	0.0912285	0.00733543	0.0431224	0.00898281	0.0631173	0.00662332	0.0917495	0.00714167	0.334545	0.0134553	0.353605	0.0422138	0.0306814	0.0342293	0.0560744	0.0476249	0.283295	0.0601543	1.168168	0.8318319	0.311257	0.565969	0.83729	1.19433	1.76688	3.21278	0.8439201	0.7120824	0.0312176	0.012799	0.0189823	0.0106905	0.016463	0.00212205	0.00590284	0.00816539	0.00968537	0.00718384	0.0105067	0.014645	0.0133511	0.00805668	0.0339936	0.00623722	0.0222577	0.0163216	0.0368077	0.0147386	0.0155723	0.0238986	0.00989984	0.000434053	0.000500288	0.00710697	0.0123562	0.00821325	0.0102039	0.00753766	0.00546639	0.00784361	0.00727672	0.00446869	0.0100828	0.00532614	0.00888066	0.0273957	0.00897739	0.00156068	0.00238615	0.00369413	0.0074999	0.00204606	0.000467159	0.00574661	0.0078886	0.0231809	0.00135918	0.0121293	0.00861681	0.0101466	0.00108992	0.00558322	0.0305667	0.00829463	0.00509568	0.00480128	0.00324699	0.00636427	0.00441827	0.00345687	0.00490551	0.0163141	0.00145914	0.000545988	0.00865457	0.015551	0.0192929	0.00190906	0.0233033	0.0154553	0.00124272	0.0073055	0.0015218	0.0106929	0.00112208	0.0155435	0.00120989	0.0566763	0.0022795	0.0599052	0.00715157	0.00519782	0.00579888	0.00949974	0.00806827	0.0479938	0.0101909	0.415916	0.584084	5.902737
6660	-3882.197	-4028.892	146.6955	0.18395	0.0954664	0.0607303	0.0036189	0.080803	0.0282214	0.0185762	0.0295281	0.026737	0.0385541	0.0159337	0.072382	0.0609828	0.0336654	0.10884	0.0805283	0.12025	0.0639822	0.152545	0.0646361	0.055368	0.0781241	0.0521491	0.00411921	0.0158763	0.0660465	0.0746093	0.0327764	0.0386747	0.0348207	0.0322532	0.0204471	0.0654628	0.0714587	0.0525964	0.0173291	0.0615621	0.145126	0.0519612	0.021129	0.00725772	0.0234471	0.0342917	0.00905724	0.0197955	0.0161186	0.0108731	0.0434131	0.0109423	0.0775045	0.0340362	0.0785221	0.221027	0.103021	0.0176169	0.0581375	0.0181543	0.0262139	0.0538037	0.100795	0.000209426	0.163498	0.0712174	0.0177616	0.0452936	0.279145	0.062182	0.0293384	0.00383625	0.0297104	0.0141085	0.00841723	0.0615744	0.0352259	0.00437054	0.0197496	0.0043148	0.24508	0.0167612	0.0807348	0.0210957	0.034864	0.109129	0.0174973	0.127681	0.0247591	0.00784503	0.0965417	0.0366329	1.140084	0.8599157	0.312941	0.56746	0.837978	1.19335	1.76224	3.19549	0.840019	0.7542563	0.0370537	0.0192301	0.0122331	0.000728967	0.0162764	0.00568473	0.00374186	0.00594794	0.00538571	0.00776607	0.00320957	0.0145801	0.012284	0.00678133	0.0219239	0.0162211	0.0242223	0.0128881	0.0307277	0.0130198	0.0111529	0.0157368	0.0105046	0.000829745	0.00319802	0.013304	0.0150288	0.00660225	0.00779036	0.00701405	0.00649687	0.00411873	0.0131864	0.0143942	0.0105947	0.00349066	0.0124006	0.0292332	0.0104667	0.00425609	0.00146194	0.00472303	0.0069075	0.00182443	0.00398747	0.00324682	0.0021902	0.00874483	0.00220415	0.015612	0.00685602	0.0158169	0.0445222	0.0207519	0.00354863	0.0117108	0.00365687	0.00528035	0.0108378	0.0203036	4.21854e-05	0.0329338	0.0143455	0.00357777	0.00912364	0.0562291	0.0125255	0.00590973	0.000772747	0.00598465	0.00284193	0.00169551	0.0124031	0.00709567	0.000880372	0.00397822	0.000869143	0.0493673	0.00337626	0.0162627	0.00424938	0.00702277	0.0219822	0.00352454	0.0257192	0.0049873	0.00158025	0.0194467	0.00737908	0.429958	0.570042	4.964425
6696	-3878.942	-4023.009	144.0678	0.266087	0.122856	0.087404	0.0122898	0.0784474	0.069033	0.0417909	0.0456667	0.0959866	0.00493507	0.0321949	0.10165	0.0705425	0.0949162	0.108494	0.0602198	0.130084	0.117294	0.196311	0.0548953	0.0712531	0.145621	0.0529303	0.0106174	0.0237402	0.0583101	0.0714117	0.0480229	0.0759323	0.0484703	0.0947111	0.0429585	0.0711258	0.0709689	0.0555639	0.0338083	0.0614689	0.172276	0.0488459	0.0353946	0.0259291	0.0285299	0.0483557	0.0241726	0.014213	0.0323116	0.0217041	0.114732	0.0194204	0.0786485	0.0339288	0.0218695	0.385638	0.0977977	0.00715532	0.0295207	0.110098	0.0268349	0.0574258	0.0776484	0.0010479	0.210405	0.0487112	0.0191051	0.0414938	0.384724	0.080022	0.0296845	0.0373712	0.0515397	0.0181563	0.0230946	0.0600348	0.0647937	0.00739828	0.0876091	0.0418719	0.123009	0.0336294	0.103214	0.0191372	0.019249	0.248999	0.0267829	0.0980003	0.0214013	0.0280463	0.119191	0.0714411	1.182023	0.8179766	0.321868	0.575299	0.841572	1.18825	1.73823	3.10686	0.8196801	0.6920139	0.0411923	0.019019	0.0135308	0.00190255	0.0121443	0.0106868	0.00646956	0.00706956	0.0148595	0.000763987	0.00498402	0.0157363	0.0109205	0.0146938	0.0167958	0.00932248	0.0201381	0.0181581	0.0303904	0.00849821	0.0110305	0.0225433	0.00819402	0.00164365	0.00367516	0.00902684	0.0110551	0.00743431	0.0117549	0.00750357	0.014662	0.00665031	0.0110108	0.0109865	0.00860172	0.00523378	0.00951586	0.0266696	0.00756171	0.00547936	0.00401403	0.00441664	0.00748583	0.00374211	0.00220028	0.00500208	0.00335996	0.0177614	0.00300643	0.0121754	0.00525244	0.00338557	0.0596997	0.0151398	0.0011077	0.00457003	0.0170439	0.00415426	0.00888996	0.0120206	0.000162223	0.0325723	0.00754087	0.00295761	0.00642356	0.0595582	0.012388	0.00459538	0.00578536	0.00797874	0.00281073	0.00357523	0.00929385	0.0100306	0.00114531	0.0135626	0.00648209	0.0190428	0.0052061	0.0159783	0.00296258	0.00297989	0.0385469	0.00414621	0.0151712	0.00331308	0.00434178	0.0184518	0.0110596	0.408988	0.591012	6.459628
6732	-3869.452	-4016.065	146.6131	0.219514	0.0305995	0.114253	0.0138219	0.0485681	0.0651726	0.00864494	0.0347019	0.0285784	0.0357313	0.0303147	0.112239	0.0290031	0.0222324	0.0891398	0.0469871	0.0862175	0.0673283	0.182433	0.0355128	0.0821434	0.0929737	0.0587318	0.00754484	0.00301665	0.0285858	0.0586723	0.0107254	0.0623865	0.0434203	0.0678548	0.0371845	0.0475804	0.0586532	0.0361223	0.0344444	0.0622342	0.141543	0.0575944	0.00530125	0.00347193	0.013352	0.0499757	0.012336	0.00933607	0.0198814	0.0106541	0.0942645	0.0417926	0.0787317	0.0142227	0.0311058	0.316843	0.0383114	0.00685873	0.0187735	0.0336949	0.0272679	0.0312184	0.0711389	0.000565113	0.127781	0.0438833	0.00378875	0.0905159	0.325852	0.0738475	0.0493152	0.00472042	0.0615932	0.0283337	0.0315157	0.0699125	0.0470508	0.00341583	0.044163	0.0307934	0.187595	0.0393063	0.0848013	0.00287501	0.0301037	0.13282	0.0342023	0.056494	0.00933668	0.00110971	0.0821965	0.0586965	1.145078	0.8549215	0.284763	0.541939	0.826033	1.21061	1.84523	3.51169	0.908245	0.7466052	0.044101	0.00614754	0.0229538	0.00277686	0.00975749	0.0130934	0.0017368	0.00697172	0.00574149	0.00717854	0.00609032	0.0225492	0.00582682	0.00446656	0.0179085	0.00943987	0.0173214	0.0135265	0.0366513	0.00713463	0.0165029	0.0186787	0.0117994	0.00151578	0.000606056	0.00574299	0.0117875	0.00215478	0.0125336	0.00872327	0.0136322	0.00747048	0.00955907	0.0117836	0.00725709	0.00691999	0.012503	0.0284364	0.0115709	0.00106504	0.000697523	0.00268245	0.0100403	0.00247834	0.00187565	0.00399425	0.00214044	0.018938	0.00839626	0.0158175	0.00285739	0.00624925	0.0636547	0.00769688	0.00137794	0.00377167	0.00676942	0.00547821	0.00627188	0.014292	0.000113533	0.0256716	0.0088163	0.000761172	0.0181849	0.0654647	0.0148362	0.00990758	0.000948348	0.0123743	0.00569232	0.00633161	0.0140457	0.00945265	0.000686251	0.0088725	0.00618649	0.0376884	0.00789677	0.0170369	0.000577598	0.00604793	0.0266839	0.00687135	0.0113498	0.00187577	0.000222945	0.0165135	0.0117923	0.427461	0.572539	4.977521
6768	-3876.412	-4022.968	146.5566	0.216916	0.0483495	0.0628075	0.0710537	0.02978	0.0467915	0.0032428	0.00688657	0.0492837	0.138894	0.026886	0.123605	0.0316233	0.0189293	0.0672234	0.0528362	0.0873029	0.0656775	0.197601	0.0518604	0.0954706	0.131211	0.0745143	0.00537365	0.00311387	0.0404852	0.130004	0.0356127	0.0611849	0.054722	0.0407843	0.0154694	0.0554337	0.0856526	0.0625451	0.00687041	0.0503727	0.162266	0.0313461	0.00843334	0.0117124	0.019306	0.0352311	0.0164432	0.00492954	0.0202633	0.0445718	0.0343655	0.0119339	0.0328978	0.0134488	0.0703573	0.295503	0.0657389	0.00443471	0.0224454	0.0510203	0.0262016	0.0372599	0.0616263	0.00631826	0.125577	0.0341046	0.00454273	0.045712	0.152032	0.0568013	0.0463152	0.0075675	0.0608642	0.00912808	0.00877247	0.0345552	0.0477686	0.00233421	0.0426099	0.0282955	0.238037	0.0605801	0.0384254	0.0132506	0.0191051	0.0368186	0.00873775	0.068848	0.0241388	0.0040052	0.150253	0.0580412	1.060854	0.939146	0.246877	0.505489	0.808283	1.23719	1.97828	4.0506	1.011475	0.8852735	0.0446177	0.00994508	0.012919	0.0146152	0.00612549	0.00962463	0.000667017	0.00141651	0.0101372	0.0285693	0.00553022	0.0254245	0.00650466	0.0038936	0.0138273	0.010868	0.0179575	0.0135093	0.0406449	0.0106673	0.0196375	0.0269891	0.015327	0.00110531	0.000640497	0.00832747	0.0267407	0.00732524	0.0125852	0.0112559	0.00838899	0.00318193	0.0114022	0.017618	0.012865	0.00141319	0.0103613	0.0333767	0.00644763	0.00173467	0.00240914	0.00397108	0.00724675	0.00338222	0.00101397	0.00416798	0.00916804	0.0070687	0.0024547	0.0067668	0.00276631	0.0144719	0.0607824	0.0135219	0.000912182	0.00461684	0.0104945	0.00538945	0.00766405	0.012676	0.00129961	0.0258302	0.00701504	0.000934401	0.00940258	0.0312717	0.0116836	0.00952666	0.00155657	0.0125193	0.00187757	0.00180442	0.00710772	0.00982561	0.000480127	0.0087645	0.00582014	0.0489623	0.0124608	0.00790378	0.00272553	0.00392975	0.00757328	0.00179728	0.0141615	0.00496516	0.000823836	0.0309057	0.0119386	0.469573	0.530427	4.861645
6804	-3873.083	-4018.471	145.3879	0.333848	0.0813039	0.0398024	0.0539897	0.0767452	0.0219953	0.00545234	0.00913297	0.0577856	0.171376	0.0201967	0.0839387	0.0708699	0.0230385	0.106138	0.195411	0.101064	0.0840652	0.18189	0.0854062	0.0777691	0.117219	0.0503965	0.0227118	0.00352171	0.0530165	0.111752	0.0502937	0.0364762	0.0633477	0.0350076	0.0588072	0.0599353	0.0405095	0.0724039	0.0467074	0.11029	0.294895	0.0224292	0.00556648	0.0146665	0.0248236	0.0486083	0.0091604	0.0113723	0.0345788	0.0229655	0.0278022	0.0245697	0.081453	0.0265898	0.0599915	0.214792	0.0760048	0.00154503	0.0441116	0.0052735	0.0398389	0.02391	0.0826312	0.015768	0.100563	0.0393054	0.00148598	0.0687869	0.270894	0.106017	0.0535336	0.00938441	0.0639606	0.0123224	0.017284	0.0866858	0.0502228	0.00408771	0.0356227	0.0208178	0.15678	0.0701291	0.0340303	0.0203602	0.0457816	0.0836118	0.0294771	0.0426751	0.0197709	0.0335939	0.133709	0.0969557	1.162201	0.8377995	0.334032	0.585801	0.846335	1.18157	1.70706	2.99373	0.7928587	0.7208734	0.0582143	0.0141773	0.0069405	0.00941438	0.0133823	0.0038354	0.000950744	0.00159255	0.0100763	0.0298834	0.00352178	0.0146367	0.0123578	0.00401731	0.0185077	0.0340745	0.0176229	0.0146588	0.0317168	0.0148926	0.0135609	0.0204398	0.00878782	0.00396034	0.000614093	0.00924469	0.0194866	0.0087699	0.00636048	0.0110462	0.00610441	0.0102544	0.0104511	0.0070638	0.0126253	0.00814454	0.0192317	0.051422	0.00391106	0.000970647	0.00255745	0.00432859	0.00847602	0.00159733	0.00198304	0.00602963	0.00400458	0.00484798	0.00428431	0.0142033	0.00463657	0.0104609	0.0374541	0.0132532	0.000269412	0.0076919	0.000919559	0.00694686	0.00416928	0.0144087	0.00274953	0.0175355	0.00685382	0.000259115	0.0119946	0.0472368	0.0184867	0.00933484	0.00163639	0.011153	0.0021487	0.00301388	0.0151157	0.00875753	0.000712789	0.00621165	0.00363008	0.0273383	0.0122287	0.00593398	0.00355028	0.00798311	0.0145797	0.00514002	0.00744141	0.00344752	0.00585788	0.0233154	0.0169065	0.4189	0.5811	5.734811
6840	-3871.467	-4017.106	145.6387	0.283738	0.108795	0.07922	0.00729842	0.101357	0.0284765	0.0209755	0.00551263	0.0692756	0.0525061	0.0399969	0.135899	0.0712453	0.0627111	0.161876	0.0960208	0.146285	0.087371	0.115849	0.0683855	0.058097	0.128064	0.0528642	0.00643311	0.000632995	0.0320277	0.0775971	0.0430106	0.0877338	0.0612355	0.0246716	0.0492218	0.0573936	0.0548534	0.0426148	0.0408018	0.0572707	0.256393	0.0302629	0.00368388	0.0174987	0.0333447	0.0280035	0.00963882	0.0109045	0.0396668	0.0102624	0.0336906	0.0153461	0.0953097	0.0173792	0.0176091	0.205984	0.0233021	0.00489588	0.0104486	0.00170955	0.0122726	0.0353709	0.0456891	0.000607663	0.101927	0.0355898	0.0635945	0.0699449	0.143326	0.170477	0.0596566	0.00303313	0.0618279	0.0272803	0.033607	0.0687042	0.105733	0.0080314	0.0581728	0.0258061	0.204962	0.0347329	0.0521162	0.00441938	0.0885384	0.115873	0.0207279	0.0297535	0.0289769	0.0255889	0.137385	0.0602451	1.063382	0.9366183	0.275427	0.533199	0.821854	1.21676	1.87547	3.63073	0.9323491	0.8807922	0.0523829	0.0200854	0.0146253	0.00134741	0.0187122	0.00525725	0.00387243	0.00101772	0.0127894	0.0096935	0.00738411	0.0250893	0.0131531	0.0115775	0.029885	0.017727	0.0270067	0.0161302	0.0213877	0.0126251	0.0107257	0.0236427	0.00975961	0.00118766	0.000116862	0.00591286	0.0143257	0.00794047	0.0161971	0.0113051	0.00455478	0.00908717	0.0105958	0.0101269	0.00786741	0.0075327	0.0105731	0.0473344	0.00558705	0.000680106	0.00323056	0.00615599	0.00516991	0.00177949	0.00201315	0.00732316	0.00189461	0.00621985	0.00283315	0.0175958	0.0032085	0.00325094	0.0380281	0.00430195	0.000903861	0.00192899	0.000315612	0.00226573	0.00653006	0.00843497	0.000112185	0.0188174	0.00657048	0.0117406	0.012913	0.0264605	0.031473	0.0110136	0.000559967	0.0114145	0.0050364	0.00620442	0.012684	0.0195201	0.00148273	0.0107397	0.00476424	0.0378394	0.00641227	0.00962153	0.000815892	0.0163457	0.0213922	0.00382671	0.005493	0.00534962	0.00472415	0.0253636	0.0111223	0.468309	0.531691	5.416625
6876	-3874.136	-4019.263	145.1277	0.302675	0.0473976	0.0808485	0.0340649	0.0692878	0.0240666	0.0519624	0.0203953	0.0744912	0.0289691	0.0452282	0.104481	0.0404668	0.0765686	0.106048	0.12362	0.0661191	0.0721869	0.135099	0.0758043	0.0984599	0.0885903	0.0602186	0.0229294	0.0191857	0.0483697	0.118671	0.0203011	0.0632476	0.0358365	0.0748477	0.041898	0.0706685	0.0632529	0.0577915	0.028197	0.108182	0.173186	0.0316499	0.0150885	0.0104203	0.0236928	0.0266013	0.0212518	0.0111578	0.0193358	0.0229027	0.0466622	0.163299	0.0172837	0.0060007	0.0132595	0.0429763	0.0324561	0.0476906	0.0470961	0.0741983	0.0484529	0.0109314	0.257832	0.0636136	0.029169	0.0714336	0.0742917	0.0506336	0.0478437	0.00609763	0.0914081	0.0496072	0.0549549	0.0139862	0.063312	0.201368	0.318242	0.0441511	0.0714898	0.0710588	0.0211983	0.0216047	0.0503503	0.0560021	0.0297262	0.0158222	0.102642	0.0622071	0.0560784	0.0178649	0.0246893	0.0829584	0.9322863	1.067714	0.332271	0.584293	0.845655	1.18252	1.71147	3.00959	0.7966808	1.145264	0.0537835	0.00842227	0.0143663	0.00605312	0.012312	0.00427649	0.00923341	0.00362411	0.0132366	0.00514763	0.00803678	0.0185657	0.00719069	0.0136058	0.018844	0.0219665	0.011749	0.0128272	0.0240062	0.01347	0.0174957	0.0157419	0.0107005	0.00407442	0.00340917	0.008595	0.0210871	0.00360738	0.0112387	0.00636792	0.0133	0.00744502	0.0125574	0.0112396	0.0102692	0.00501043	0.0192233	0.0307741	0.005624	0.00268113	0.00185163	0.00421007	0.00472688	0.00377632	0.00198266	0.00343585	0.00406966	0.00829158	0.0290172	0.0030712	0.00106629	0.00235613	0.00763663	0.00576726	0.00847433	0.00836868	0.0131846	0.00860979	0.00194245	0.0458151	0.0113037	0.00518316	0.0126933	0.0132012	0.00899728	0.00850153	0.00108351	0.0162427	0.0088149	0.00976515	0.00248527	0.0112501	0.0357819	0.0565496	0.00784537	0.0127033	0.0126267	0.0037668	0.00383902	0.00894694	0.00995123	0.00528217	0.00281151	0.0182389	0.0110538	0.00996479	0.00317449	0.00438714	0.0147412	0.533857	0.466143	5.627658
