Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	stationaryDist[1]	stationaryDist[2]	tree_length
7128	-3802.891	-3948.938	146.0466	0.236326	0.0267991	0.107517	0.0313492	0.0331652	0.0361707	0.0284729	0.0167528	0.0554592	0.0734238	0.0216915	0.144095	0.0584715	0.0430642	0.0814556	0.146282	0.099857	0.0595437	0.17332	0.035685	0.0843198	0.115995	0.047228	0.00788266	0.0144999	0.0305295	0.0718087	0.0534309	0.0497964	0.0294128	0.0687574	0.0235809	0.0952148	0.0882893	0.0313089	0.0310353	0.0366552	0.171986	0.0148006	0.000161409	0.00899027	0.0134742	0.00422012	0.0019091	0.0113467	0.0214812	0.0111034	0.0784321	0.0459054	0.00265484	0.0180829	0.0335543	0.0474725	0.0654643	0.00590789	0.0122668	0.0835911	0.272453	0.0806199	0.241616	0.00687741	0.0356629	0.0137484	0.109549	0.0830837	0.038735	0.00846197	0.0142835	0.0229849	0.0714745	0.0276528	0.155746	0.0178456	0.0211895	0.0799723	0.0888862	0.0102314	0.0675174	0.0281922	0.0840632	0.126875	0.0196107	0.0888658	0.0102533	0.0351274	0.0422843	0.0369194	0.0619034	0.0774953	1.018694	0.9813062	0.261182	0.519567	0.81524	1.22663	1.92468	3.82875	0.9707482	0.9632985	0.0461426	0.00523253	0.0209927	0.00612095	0.00647551	0.00706235	0.00555934	0.00327099	0.0108284	0.014336	0.00423527	0.0281346	0.0114166	0.00840831	0.0159042	0.0285617	0.0194971	0.0116259	0.0338408	0.0069675	0.0164635	0.022648	0.00922128	0.00153909	0.00283111	0.0059609	0.0140207	0.0104324	0.00972276	0.00574286	0.0134249	0.00460417	0.0185907	0.0172385	0.00611307	0.00605965	0.00715694	0.0335803	0.00288981	3.15151e-05	0.00175535	0.00263083	0.00082398	0.000372753	0.00221545	0.00419421	0.00216794	0.0153139	0.00896303	0.000518359	0.00353069	0.00655148	0.00926902	0.0127819	0.00115352	0.0023951	0.0163212	0.0531964	0.0157411	0.0471756	0.00134282	0.00696319	0.00268437	0.0213894	0.0162221	0.00756301	0.0016522	0.00278886	0.00448781	0.0139554	0.00539922	0.0304094	0.00348435	0.00413725	0.0156146	0.0173551	0.00199769	0.0131828	0.00550453	0.0164134	0.0247723	0.00382899	0.0173511	0.00200196	0.00685864	0.00825602	0.00720853	0.0120867	0.015131	0.490653	0.509347	5.121631
7164	-3799.738	-3946.336	146.5975	0.158628	0.0779833	0.0325947	0.00387757	0.0574403	0.0418339	0.0352104	0.0215117	0.032214	0.0614234	0.0571641	0.0642601	0.0479816	0.0930825	0.0678619	0.0705019	0.101096	0.0595734	0.200873	0.0432512	0.0867979	0.165636	0.0342125	0.00102021	0.00104473	0.0726049	0.103072	0.0513114	0.0388543	0.0146939	0.0473154	0.054731	0.0704002	0.044605	0.0758257	0.0166348	0.0705215	0.208673	0.0323089	0.00990704	0.0109473	0.0187811	0.0289054	0.00362447	0.0363049	0.0143191	0.207841	0.0173843	0.038471	0.00885166	0.0654321	0.0534625	0.065299	0.0728251	0.038404	0.0348235	0.0617152	0.0155759	0.0138971	0.034485	0.0565003	0.0306245	0.0165366	0.0743105	0.0383797	0.0661141	0.0565087	0.03816	0.166384	0.0649324	0.0191839	0.0100128	0.0844067	0.00414426	0.044137	0.0111146	0.0727418	0.0354926	0.0113524	0.0208056	0.140729	0.0100285	0.0105674	0.0176207	0.0167025	0.0984253	0.0482766	0.0449594	0.308565	1.150397	0.8496034	0.281803	0.539184	0.824721	1.21253	1.85465	3.54858	0.9158011	0.7385309	0.0318045	0.0156354	0.00653514	0.000777443	0.0115166	0.00838758	0.00705959	0.00431304	0.00645883	0.0123152	0.0114612	0.012884	0.00962018	0.0186628	0.0136061	0.0141354	0.0202694	0.0119443	0.0402744	0.00867174	0.0174027	0.0332095	0.00685952	0.00020455	0.000209466	0.0145571	0.0206656	0.0102878	0.00779018	0.0029461	0.00948661	0.0109734	0.014115	0.00894318	0.0152028	0.00333522	0.0141394	0.0418385	0.00647784	0.00198633	0.00219491	0.00376555	0.00579546	0.000726696	0.00727903	0.00287094	0.0416716	0.00348549	0.00771334	0.00177473	0.013119	0.0107191	0.0130923	0.0146012	0.00769989	0.00698201	0.0123737	0.00312292	0.00278632	0.00691415	0.0113282	0.00614013	0.00331554	0.014899	0.00769503	0.0132557	0.0113298	0.00765097	0.0333595	0.0130188	0.00384632	0.00200755	0.0169233	0.000830913	0.00884935	0.00222846	0.0145845	0.00711616	0.00227613	0.00417147	0.0282157	0.00201069	0.00211874	0.0035329	0.0033488	0.019734	0.00967933	0.00901424	0.0618665	0.424802	0.575198	4.9876
7200	-3790.807	-3935.758	144.9514	0.214573	0.156989	0.0307819	0.0638532	0.0380999	0.0605909	0.0160063	0.0566081	0.087241	0.0602341	0.0331145	0.120931	0.0234466	0.0843639	0.0745509	0.0988462	0.113275	0.0846999	0.181586	0.067669	0.136959	0.143085	0.0645408	0.0102715	0.00122292	0.0798024	0.11335	0.0477335	0.0508001	0.017369	0.0485309	0.02201	0.057743	0.0329878	0.0646248	0.0166437	0.104116	0.195934	0.0185523	0.0112141	0.00533651	0.0353093	0.0536297	0.0251354	0.0146283	0.0112594	0.196927	0.031135	0.0234231	0.0420443	0.0888116	0.0294256	0.0578358	0.0550328	0.0506016	0.0425477	0.0464065	0.0165529	0.0266703	0.00994662	0.0470883	0.0596127	0.0108356	0.11534	0.11657	0.196718	0.102335	0.0921703	0.031468	0.116695	0.0209687	0.0214314	0.0741609	0.000499961	0.0587689	0.0875237	0.115878	0.0573255	0.0136228	0.0181395	0.251888	0.0091584	0.0188934	0.0410899	0.0353548	0.0698401	0.063558	0.0127912	0.239398	1.072189	0.9278109	0.323337	0.576578	0.842155	1.18743	1.73437	3.09275	0.816388	0.8653426	0.0365745	0.0267592	0.00524685	0.0108839	0.00649423	0.0103279	0.00272831	0.009649	0.0148704	0.010267	0.00564445	0.0206131	0.00399653	0.01438	0.0127074	0.0168486	0.019308	0.0144373	0.0309519	0.0115344	0.0233451	0.0243892	0.0110011	0.0017508	0.000208449	0.0136025	0.0193208	0.0081363	0.008659	0.0029606	0.00827221	0.00375167	0.00984244	0.00562285	0.0110155	0.00283696	0.0177469	0.0333975	0.00316228	0.00191147	0.00090962	0.00601856	0.00914132	0.00428439	0.00249343	0.00191919	0.0335667	0.00530704	0.00399253	0.00716655	0.0151382	0.00501566	0.00985826	0.00938047	0.00862517	0.00725236	0.00791011	0.00282149	0.00454601	0.00169543	0.00802631	0.0101611	0.00184696	0.0196601	0.0198696	0.0335311	0.0174433	0.0157107	0.0053638	0.019891	0.00357416	0.00365303	0.0126409	8.52196e-05	0.0100173	0.0149186	0.0197516	0.00977127	0.00232204	0.00309192	0.042935	0.00156107	0.00322043	0.00700388	0.00602631	0.0119044	0.0108336	0.0021803	0.040806	0.463905	0.536095	5.866738
7236	-3796.48	-3943.425	146.9452	0.160702	0.0972155	0.00387325	0.0511554	0.0536628	0.0128657	0.0233289	0.04525	0.0434053	0.0681132	0.0289949	0.122303	0.042415	0.0367767	0.101207	0.047374	0.120195	0.0793999	0.102274	0.0283014	0.106224	0.156369	0.064197	0.0056745	0.00557726	0.0603307	0.0801642	0.0384353	0.0540732	0.0269819	0.0226163	0.0265041	0.0369567	0.0253254	0.051405	0.00915533	0.04838	0.172204	0.0120218	0.00426454	0.0118288	0.0251563	0.0204434	0.00795046	0.0117091	0.00665109	0.213608	0.0104275	0.0406845	0.0199803	0.0576095	0.0289951	0.0704261	0.0495504	0.071632	0.0286147	0.0662791	0.0127558	0.0424382	0.00800177	0.029606	0.0391612	0.0268593	0.111398	0.0778556	0.0832385	0.0933779	0.0810025	0.0179107	0.0849234	0.0359137	0.0190407	0.0325718	0.0119079	0.0556682	0.0142106	0.0589041	0.0515834	0.011803	0.0358852	0.203159	0.0062458	0.0207846	0.0223453	0.0339627	0.0596044	0.0322564	0.0310539	0.323818	1.171945	0.8280548	0.261504	0.51988	0.815393	1.2264	1.92352	3.82403	0.9698562	0.7065644	0.0335742	0.0203105	0.000809209	0.0106875	0.0112114	0.00268792	0.00487392	0.00945374	0.00906834	0.0142304	0.00605768	0.0255519	0.00886145	0.00768348	0.0211445	0.00989748	0.0251114	0.0165884	0.0213673	0.0059128	0.0221926	0.0326689	0.0134122	0.00118553	0.00116522	0.0126044	0.0167481	0.00802999	0.0112971	0.00563712	0.00472505	0.00553731	0.00772107	0.00529103	0.0107397	0.00191275	0.0101077	0.0359773	0.00251161	0.000890959	0.00247129	0.00525572	0.00427108	0.00166103	0.00244629	0.00138956	0.0446275	0.00217853	0.0084999	0.00417433	0.0120359	0.00605771	0.0147136	0.0103522	0.0149655	0.00597824	0.0138472	0.00266497	0.00886629	0.00167175	0.00618535	0.00818165	0.00561151	0.0232735	0.0162658	0.0173904	0.0195087	0.0169232	0.00374195	0.0177424	0.00750318	0.00397803	0.00680497	0.00248782	0.0116303	0.00296891	0.0123064	0.0107769	0.00246591	0.00749722	0.0424445	0.00130489	0.00434236	0.00466842	0.00709557	0.0124527	0.00673908	0.00648786	0.0676528	0.414027	0.585973	4.786467
7272	-3802.529	-3948.52	145.9914	0.182244	0.107702	0.0117467	0.0477529	0.0350507	0.0544832	0.0315121	0.0298024	0.031064	0.0948367	0.0449341	0.0871889	0.0435805	0.040403	0.11665	0.0650164	0.122001	0.041057	0.211884	0.044412	0.117833	0.114611	0.0313913	0.0174639	0.0158766	0.0968211	0.126034	0.0195571	0.0424216	0.01869	0.0664962	0.0275357	0.0332217	0.0489884	0.0462516	0.0167912	0.0837927	0.154831	0.0294301	0.0349694	0.00265103	0.0120748	0.0603442	0.0318833	0.0065306	0.0218874	0.114859	0.045182	0.0839594	0.0137955	0.121878	0.0615554	0.0821705	0.0637909	0.0451999	0.0333652	0.0908439	0.0336022	0.056925	0.0345722	0.0433664	0.0570774	0.0291443	0.131347	0.0734381	0.0638151	0.0390104	0.12128	0.0133485	0.182251	0.0287573	0.00644061	0.00707662	0.00238225	0.0459643	0.00545192	0.0188968	0.0460583	0.0140163	0.021789	0.288905	0.0215951	0.0132708	0.0359622	0.023482	0.121406	0.0361237	0.0129434	0.298758	1.198079	0.801921	0.306936	0.562123	0.835511	1.19687	1.77897	3.25801	0.854029	0.669339	0.0337067	0.0199199	0.0021726	0.00883208	0.00648276	0.0100769	0.00582828	0.00551206	0.00574541	0.0175404	0.00831073	0.0161259	0.00806038	0.00747268	0.0215748	0.012025	0.0225645	0.00759364	0.0391887	0.00821416	0.0217936	0.0211978	0.00580594	0.00323001	0.00293644	0.0179074	0.0233105	0.00361715	0.00784604	0.00345679	0.0122987	0.00509283	0.00614448	0.0090606	0.0085544	0.00310559	0.0154978	0.0286365	0.0054432	0.00646772	0.000490318	0.00223329	0.0111609	0.00589694	0.00120786	0.00404815	0.0212437	0.00835657	0.0155286	0.00255154	0.0225418	0.0113849	0.0151977	0.0117984	0.00835989	0.00617102	0.0168019	0.00621484	0.0105285	0.00639426	0.00802079	0.0105567	0.00539034	0.0242931	0.0135827	0.0118028	0.00721512	0.0224312	0.00246886	0.033708	0.00531877	0.00119121	0.00130885	0.000440606	0.00850126	0.00100835	0.00349503	0.00851865	0.00259237	0.00402995	0.0534341	0.00399409	0.00245448	0.00665134	0.00434309	0.0224545	0.00668122	0.00239393	0.0552564	0.400961	0.599039	5.406757
7308	-3795.71	-3941.344	145.6339	0.268567	0.119183	0.00426791	0.0238062	0.0543152	0.0260921	0.0292612	0.0473823	0.0496225	0.0386148	0.0169959	0.10756	0.0414307	0.0317828	0.0958423	0.089332	0.181265	0.107321	0.17089	0.0708417	0.117414	0.108077	0.0708696	0.00225892	0.00566831	0.0717966	0.127619	0.0307919	0.052855	0.00413219	0.0444065	0.0571037	0.0276313	0.0451359	0.10873	0.0145038	0.0782533	0.226973	0.0275078	0.010549	0.0166984	0.0169787	0.0482028	0.0321842	0.00900623	0.0213921	0.155099	0.0105567	0.00875263	0.0298357	0.0674133	0.0415955	0.0550624	0.0347039	0.0435757	0.028036	0.0846457	0.036524	0.050428	0.041418	0.0463528	0.0791423	0.0133641	0.132349	0.0879015	0.0754145	0.067849	0.100639	0.036675	0.0763874	0.0297977	0.0166967	0.00687696	0.00172668	0.0367114	0.0112246	0.0436862	0.0410348	0.0470447	0.027896	0.192519	0.00915296	0.0204285	0.0463804	0.0318242	0.108855	0.0242461	0.0308934	0.439706	1.093474	0.9065262	0.328585	0.581123	0.84422	1.18452	1.72081	3.04335	0.8047471	0.8290333	0.0486399	0.0215851	0.000772957	0.00431151	0.00983698	0.00472552	0.00529948	0.00858136	0.00898708	0.0069935	0.00307811	0.0194801	0.00750347	0.00575615	0.0173579	0.0161788	0.0328287	0.0194368	0.0309497	0.0128301	0.0212647	0.0195737	0.0128351	0.000409111	0.00102658	0.013003	0.0231129	0.0055767	0.00957252	0.000748377	0.00804242	0.010342	0.00500428	0.00817452	0.0196919	0.00262677	0.0141724	0.0411068	0.0049819	0.00191051	0.00302423	0.00307499	0.00872997	0.00582885	0.00163111	0.00387431	0.0280899	0.00191191	0.00158518	0.00540352	0.0122092	0.00753332	0.00997229	0.00628519	0.00789195	0.00507758	0.0153301	0.00661483	0.00913297	0.00750117	0.00839491	0.0143334	0.00242036	0.0239695	0.0159198	0.0136582	0.0122881	0.0182267	0.00664218	0.0138345	0.00539663	0.00302393	0.00124548	0.000312717	0.00664878	0.00203288	0.00791197	0.00743177	0.00852022	0.00505223	0.034867	0.00165768	0.00369979	0.00839992	0.00576365	0.0197146	0.00439118	0.00559507	0.0796348	0.453263	0.546737	5.521534
7344	-3807.606	-3953.629	146.0231	0.234068	0.0880505	0.112409	0.0245128	0.0497657	0.0539498	0.00638092	0.0498031	0.057328	0.0296409	0.0466503	0.130965	0.067698	0.0311441	0.120434	0.0642518	0.0773881	0.0470211	0.154011	0.078289	0.113719	0.0847817	0.0501	0.0196115	0.0173015	0.0697454	0.105225	0.0265937	0.0393863	0.0257775	0.0421713	0.0395676	0.0428153	0.0311162	0.0525755	0.0149375	0.05499	0.200214	0.0485281	0.0369481	0.00913943	0.0294558	0.0376063	0.0177883	0.0124637	0.0137825	0.177336	0.0511851	0.0666832	0.021358	0.117471	0.0479686	0.0665367	0.0433572	0.0109458	0.0274962	0.0485415	0.0211107	0.0635982	0.0245459	0.0529823	0.0565587	0.0382145	0.127137	0.069708	0.105492	0.0870272	0.109881	0.0600921	0.153506	0.0284089	0.0135802	0.0291197	0.00408961	0.0858121	0.0418827	0.0154938	0.0283724	0.0142597	0.00715502	0.316185	0.00708734	0.00221898	0.0339245	0.00996045	0.0943749	0.0215141	0.0138412	0.20185	1.176491	0.823509	0.315537	0.569751	0.839032	1.19185	1.75515	3.1692	0.8340458	0.6999705	0.0435236	0.0163725	0.0209018	0.00455801	0.00925362	0.0100316	0.00118649	0.00926057	0.0106598	0.00551155	0.00867434	0.0243522	0.012588	0.00579105	0.022394	0.0119472	0.0143898	0.00874328	0.0286373	0.0145574	0.0211454	0.0157646	0.00931578	0.00364664	0.0032171	0.0129687	0.019566	0.00494493	0.00732365	0.00479317	0.0078415	0.00735736	0.00796125	0.00578588	0.00977608	0.00277753	0.0102251	0.0372286	0.00902351	0.00687028	0.00169942	0.00547713	0.00699266	0.00330762	0.00231755	0.00256277	0.0329746	0.00951756	0.0123993	0.00397139	0.021843	0.00891946	0.0123721	0.008062	0.0020353	0.00511275	0.00902599	0.0039254	0.0118257	0.00456417	0.00985173	0.0105167	0.00710576	0.0236403	0.0129618	0.0196157	0.0161822	0.0204318	0.0111738	0.0285434	0.00528247	0.00252516	0.00541463	0.000760437	0.0159562	0.00778784	0.00288097	0.00527567	0.0026515	0.00133043	0.0587926	0.00131785	0.000412607	0.00630805	0.00185208	0.0175484	0.00400041	0.00257369	0.0375328	0.411755	0.588245	5.377966
7380	-3797.272	-3942.127	144.8543	0.30541	0.106259	0.0757096	0.00666333	0.0444349	0.0345011	0.0391859	0.0273462	0.0541975	0.0341361	0.0700746	0.161731	0.0473092	0.0611138	0.0893704	0.105693	0.144841	0.0857223	0.16761	0.0539562	0.0474569	0.161979	0.0586833	0.0145121	0.00996576	0.0594307	0.097935	0.036286	0.0516085	0.0342973	0.0523333	0.0586085	0.08182	0.0656174	0.0484633	0.0682848	0.0821675	0.217809	0.0318274	0.00403357	0.0137153	0.0192301	0.0407744	0.0107135	0.00969289	0.015778	0.16745	0.0721172	0.0133346	0.00173962	0.0775445	0.0229656	0.0803275	0.0940949	0.0238028	0.0292948	0.0886083	0.0572482	0.0989503	0.0117759	0.0652361	0.106199	0.0063747	0.0985004	0.0728282	0.110565	0.0978667	0.139746	0.0534098	0.118366	0.0378167	0.0232059	0.0364007	0.0187936	0.0207127	0.030062	0.0959056	0.0535389	0.0512004	0.0158405	0.189998	0.00258974	0.0155164	0.0468657	0.0293279	0.0755389	0.0146599	0.020638	0.408699	1.124997	0.8750026	0.347841	0.597489	0.851568	1.17431	1.67367	2.87488	0.7635686	0.7777819	0.0508682	0.0176981	0.01261	0.00110983	0.00740096	0.00574641	0.00652669	0.00455471	0.00902699	0.00568561	0.0116714	0.0269375	0.00787969	0.0101789	0.0148853	0.0176039	0.0241244	0.0142777	0.0279166	0.00898679	0.00790429	0.0269787	0.00977412	0.00241709	0.00165987	0.00989861	0.0163118	0.0060437	0.00859577	0.00571246	0.00871648	0.00976167	0.0136277	0.010929	0.00807191	0.0113733	0.0136856	0.0362777	0.00530109	0.00067182	0.00228438	0.00320291	0.00679127	0.0017844	0.00161442	0.00262794	0.02789	0.0120116	0.00222098	0.000289747	0.0129156	0.00382508	0.0133791	0.0156722	0.00396452	0.00487926	0.0147583	0.0095351	0.0164809	0.00196135	0.0108655	0.0176882	0.00106175	0.016406	0.0121301	0.0184154	0.0163004	0.0232758	0.00889578	0.0197148	0.00629865	0.0038651	0.0060628	0.0031302	0.00344984	0.00500704	0.0159738	0.00891729	0.0085278	0.00263835	0.0316455	0.000431339	0.00258437	0.00780583	0.00488477	0.0125815	0.00244171	0.0034374	0.0680717	0.437501	0.562499	6.003944
7416	-3802.088	-3947.425	145.3367	0.303463	0.0841556	0.0600237	0.0035767	0.0810015	0.0375985	0.0151162	0.0402273	0.0372079	0.0898577	0.0480831	0.187236	0.0645073	0.0268432	0.131539	0.0779812	0.136026	0.070514	0.17043	0.0242586	0.131436	0.106002	0.0290287	0.0068633	0.0102417	0.0689477	0.075941	0.0414097	0.0458817	0.0432843	0.0389143	0.046334	0.0611362	0.0374882	0.0917337	0.0153091	0.135093	0.204703	0.0382283	0.0218429	0.0176189	0.0482603	0.0169297	0.000144991	0.0274047	0.0238029	0.210791	0.0729788	0.0595984	0.0240318	0.0897479	0.106778	0.0307469	0.109843	0.0206182	0.0240372	0.0378497	0.0394215	0.0234476	0.0163372	0.0357486	0.059267	0.0245491	0.0691627	0.0359382	0.0761571	0.0671514	0.105214	0.0184264	0.0787912	0.00503596	0.0455039	0.0485301	0.0176583	0.0331925	0.0345795	0.0694151	0.00186608	0.0502672	0.0157515	0.344921	0.0148136	0.0074305	0.0251979	0.023296	0.0720471	0.0420566	0.0142685	0.346458	1.117968	0.8820323	0.338807	0.58987	0.848165	1.17902	1.69529	2.95153	0.7825955	0.7889604	0.0530294	0.014706	0.010489	0.000625018	0.0141548	0.00657024	0.00264151	0.00702961	0.00650197	0.0157024	0.00840239	0.0327189	0.0112725	0.00469077	0.022986	0.013627	0.0237701	0.0123221	0.0297822	0.00423912	0.0229681	0.0185235	0.00507269	0.00119934	0.00178972	0.0120484	0.0132705	0.00723624	0.0080177	0.00756381	0.00680017	0.00809674	0.0106834	0.00655096	0.0160302	0.00267522	0.0236071	0.0357713	0.0066803	0.00381698	0.00307886	0.00843336	0.00295841	2.53368e-05	0.0047889	0.00415949	0.0368351	0.0127528	0.0104147	0.00419949	0.0156832	0.0186591	0.00537294	0.0191948	0.00360298	0.00420043	0.00661414	0.0068888	0.00409741	0.00285488	0.00624697	0.0103567	0.00428988	0.012086	0.00628011	0.0133083	0.0117345	0.0183859	0.00321996	0.0137686	0.00088002	0.00795169	0.0084805	0.00308575	0.0058003	0.00604268	0.0121301	0.000326093	0.00878406	0.00275254	0.0602741	0.00258863	0.00129846	0.00440326	0.00407091	0.01259	0.00734928	0.00249339	0.0605427	0.441016	0.558984	5.722548
7452	-3813.248	-3958.954	145.7063	0.223412	0.0775248	0.0777528	0.0253631	0.0395877	0.0347055	0.0177612	0.064266	0.100593	0.0888039	0.0514616	0.127725	0.0534901	0.059251	0.128655	0.104166	0.0886506	0.0804556	0.209947	0.0347147	0.119309	0.110987	0.0360361	0.00347263	0.00385864	0.046935	0.0772825	0.0227021	0.0856425	0.0800488	0.0932039	0.0732932	0.0605174	0.0354563	0.0862178	0.0826411	0.0591099	0.149016	0.039421	0.00780783	0.0109005	0.0208884	0.0224999	0.00633776	0.0252655	0.00879637	0.116248	0.0669507	0.0113797	0.00517077	0.0239404	0.0247017	0.0729902	0.119448	0.0298817	0.0134541	0.113808	0.0514355	0.0267067	0.00588851	0.0308976	0.0747164	0.0297824	0.0803158	0.0109901	0.0975743	0.131978	0.0835785	0.0184849	0.0617214	0.0186218	0.00265595	0.0565787	0.0115368	0.0422188	0.0294762	0.0369534	0.0023805	0.0500518	0.0339131	0.374397	0.00431422	0.0224097	0.0530617	0.0222446	0.0730164	0.0423353	0.00590007	0.146566	1.09725	0.9027497	0.256201	0.514711	0.812855	1.23023	1.94284	3.90318	0.98467	0.8227382	0.0414754	0.0143921	0.0144345	0.00470854	0.00734928	0.00644293	0.00329728	0.0119307	0.0186746	0.0164861	0.00955363	0.0237116	0.00993021	0.0109997	0.0238842	0.019338	0.0164576	0.0149362	0.0389757	0.00644464	0.0221491	0.0206043	0.00668995	0.000644679	0.00071634	0.00871327	0.0143471	0.00421455	0.0158992	0.0148607	0.0173029	0.0136066	0.0112348	0.00658231	0.016006	0.015342	0.0109735	0.0276641	0.00731833	0.00144949	0.00202362	0.00387784	0.00417701	0.00117658	0.00469043	0.00163301	0.0215809	0.0124291	0.00211259	0.000959931	0.00444443	0.00458576	0.0135503	0.0221749	0.0055474	0.0024977	0.021128	0.00954878	0.00495799	0.00109318	0.005736	0.0138708	0.00552897	0.0149103	0.00204027	0.0181142	0.0245011	0.015516	0.00343165	0.0114583	0.00345705	0.000493066	0.0105036	0.00214175	0.00783774	0.00547213	0.00686023	0.000441929	0.0092919	0.00629581	0.0695052	0.000800915	0.00416026	0.00985066	0.00412961	0.0135552	0.00785937	0.00109532	0.0272093	0.451375	0.548625	5.386607
